iter	RMSE
2904	0.03721851897
2905	0.03720658337
2906	0.03718763517
2907	0.03717615463
2908	0.03716217469
2909	0.03715181299
2910	0.0371507948
2911	0.03713739734
2912	0.03712865151
2913	0.0371216765
2914	0.03712083191
2915	0.03711376814
2916	0.0371111064
2917	0.03710945873
2918	0.03710153702
2919	0.03708857288
2920	0.03707293153
2921	0.03706256043
2922	0.03705874548
2923	0.03704315977
2924	0.03703132471
2925	0.03701822444
2926	0.03701033821
2927	0.03699364294
2928	0.03699293099
2929	0.03697929252
2930	0.03697005431
2931	0.03696900641
2932	0.03696742343
2933	0.03695903373
2934	0.03694839799
2935	0.03694009992
2936	0.03693251505
2937	0.03692326268
2938	0.03691691247
2939	0.03690475814
2940	0.03689641289
2941	0.0368956793
2942	0.03688351562
2943	0.036864711
2944	0.03684872778
2945	0.03683730004
2946	0.03682410389
2947	0.03680565921
2948	0.03678871178
2949	0.03677284901
2950	0.03676097687
2951	0.0367485242
2952	0.03673952474
2953	0.03671449816
2954	0.03670548312
2955	0.03669347311
2956	0.03669282065
2957	0.03667108514
2958	0.03666231467
2959	0.03664712699
2960	0.03663564995
2961	0.03662608087
2962	0.03662099274
2963	0.03660918784
2964	0.03659871043
2965	0.03658124513
2966	0.03657011479
2967	0.03655961679
2968	0.03653967523
2969	0.03653191981
2970	0.03651676868
2971	0.03651417888
2972	0.03649822421
2973	0.03649385583
2974	0.0364801815
2975	0.03647400048
2976	0.03646813622
2977	0.03646316154
2978	0.03645461646
2979	0.03644739644
2980	0.03643346832
2981	0.03642018081
2982	0.03641810014
2983	0.03639837863
2984	0.03638808619
2985	0.0363869391
2986	0.03637892619
2987	0.03636834988
2988	0.03635195134
2989	0.03634295207
2990	0.03634009864
2991	0.03632526045
2992	0.03631228115
2993	0.03630191762
2994	0.03629226395
2995	0.03628100802
2996	0.03626860554
2997	0.03625675856
2998	0.03625545573
2999	0.03624190658
3000	0.03623166585
3001	0.0362310469
3002	0.03622627549
3003	0.03621952192
3004	0.03620353764
3005	0.03620035907
3006	0.03618422811
3007	0.03617463947
3008	0.03615922677
3009	0.0361500831
3010	0.03613713961
3011	0.03612209068
3012	0.03612154413
3013	0.0361066001
3014	0.0360942704
3015	0.03607916922
3016	0.03606457381
3017	0.03605691438
3018	0.03604713787
3019	0.03603604886
3020	0.03602134374
3021	0.03602080071
3022	0.03601295169
3023	0.03599970557
3024	0.03598503014
3025	0.03597863996
3026	0.03597757332
3027	0.03596164473
3028	0.03595685307
3029	0.03594093191
3030	0.03593211012
3031	0.03591669201
3032	0.03591237274
3033	0.03589678142
3034	0.03589102147
3035	0.03588669235
3036	0.03587665966
3037	0.03585807359
3038	0.03585697598
3039	0.03583639943
3040	0.03582490901
3041	0.03582424671
3042	0.03581774943
3043	0.0358032982
3044	0.03579125828
3045	0.03578587107
3046	0.03577429011
3047	0.03576068148
3048	0.03575703641
3049	0.03574394478
3050	0.03573593049
3051	0.03571928376
3052	0.03571157214
3053	0.035705227
3054	0.03570144386
3055	0.03568395362
3056	0.035673095
3057	0.03567206732
3058	0.03566941706
3059	0.03565591109
3060	0.03564163547
3061	0.03563341193
3062	0.03562229796
3063	0.03561499279
3064	0.03559946393
3065	0.03559110007
3066	0.03558199884
3067	0.03557185607
3068	0.03556026456
3069	0.03554522352
3070	0.03553335299
3071	0.0355244164
3072	0.0355151356
3073	0.03551408236
3074	0.03549827271
3075	0.03549500848
3076	0.03549225428
3077	0.0354719408
3078	0.03545765358
3079	0.03544334001
3080	0.03543305455
3081	0.03542996811
3082	0.03542666546
3083	0.0354134991
3084	0.03540262967
3085	0.03537746249
3086	0.03536765129
3087	0.03535203493
3088	0.03533536812
3089	0.03531818386
3090	0.03530654322
3091	0.03529795665
3092	0.03529131798
3093	0.0352801943
3094	0.03526258604
3095	0.03524781175
3096	0.03523802838
3097	0.0352233431
3098	0.03522257655
3099	0.03521248249
3100	0.03521156335
3101	0.03519076055
3102	0.03518977432
3103	0.0351827133
3104	0.03516922131
3105	0.03515716731
3106	0.03515656052
3107	0.03515361407
3108	0.03514011629
3109	0.0351241779
3110	0.03511273386
3111	0.03509800521
3112	0.03508877857
3113	0.03508748705
3114	0.03507403362
3115	0.03505677007
3116	0.03505128019
3117	0.03503879648
3118	0.03503411297
3119	0.03502419141
3120	0.03501390757
3121	0.03500777564
3122	0.03500130598
3123	0.0349907167
3124	0.03497968626
3125	0.03497465353
3126	0.0349555092
3127	0.03494609639
3128	0.0349282043
3129	0.03492395387
3130	0.03491027103
3131	0.0349038907
3132	0.03488796897
3133	0.03487920993
3134	0.03487325354
3135	0.03486318086
3136	0.0348531556
3137	0.03484501859
3138	0.0348295683
3139	0.0348176243
3140	0.03481426232
3141	0.03480557757
3142	0.03479455351
3143	0.03478616854
3144	0.03477696288
3145	0.0347549237
3146	0.03473827373
3147	0.03473136968
3148	0.03471619921
3149	0.03471195785
3150	0.034691125
3151	0.03468970707
3152	0.03467425098
3153	0.03466257319
3154	0.03464492812
3155	0.03463233981
3156	0.03461278779
3157	0.0346021587
3158	0.03459309058
3159	0.03458088711
3160	0.03458037987
3161	0.03456098837
3162	0.03454995029
3163	0.03453913283
3164	0.03452890855
3165	0.03452462533
3166	0.0345061574
3167	0.03448936896
3168	0.03448831093
3169	0.03447879051
3170	0.03446254851
3171	0.03444799637
3172	0.03443700566
3173	0.03443540056
3174	0.03442032407
3175	0.03441085416
3176	0.03440613151
3177	0.03438999902
3178	0.03438794946
3179	0.03437612048
3180	0.03436591254
3181	0.03434327037
3182	0.03432989378
3183	0.03431559816
3184	0.03430930822
3185	0.03429939129
3186	0.03428897719
3187	0.03428365209
3188	0.03426906724
3189	0.03425618614
3190	0.03425565562
3191	0.03424634072
3192	0.03423887417
3193	0.03422948138
3194	0.03421965087
3195	0.03420491647
3196	0.03419530436
3197	0.03418848388
3198	0.03417329114
3199	0.03416613322
3200	0.0341537721
3201	0.03415239576
3202	0.03414061242
3203	0.0341365037
3204	0.03413259438
3205	0.0341278722
3206	0.03412505772
3207	0.03411053419
3208	0.03409638365
3209	0.03408611319
3210	0.03407947446
3211	0.03406618544
3212	0.03406199978
3213	0.03405050487
3214	0.03403960958
3215	0.034026349
3216	0.0340084967
3217	0.03399451594
3218	0.03397990955
3219	0.03397525563
3220	0.03395347412
3221	0.03394357825
3222	0.03393555665
3223	0.03393193121
3224	0.03391457209
3225	0.03390812332
3226	0.03389888101
3227	0.03389086557
3228	0.03387946667
3229	0.03387359402
3230	0.03385962395
3231	0.03384426565
3232	0.03382608553
3233	0.03381541185
3234	0.03379542264
3235	0.03378478762
3236	0.03378355669
3237	0.03377581414
3238	0.03376244949
3239	0.03375046483
3240	0.03373415708
3241	0.03373364004
3242	0.03373182221
3243	0.03372031909
3244	0.03371209578
3245	0.03370436518
3246	0.03369313123
3247	0.03367867749
3248	0.0336657741
3249	0.03365602719
3250	0.03364632798
3251	0.03363976317
3252	0.03362686163
3253	0.03361050802
3254	0.03359874354
3255	0.03359097881
3256	0.03358993324
3257	0.03358057834
3258	0.03356813752
3259	0.03355622593
3260	0.03354671183
3261	0.0335388066
3262	0.03352859044
3263	0.03351624192
3264	0.03350889374
3265	0.03349786861
3266	0.03349345667
3267	0.03348182585
3268	0.03347331487
3269	0.03345814798
3270	0.03344774399
3271	0.03344672984
3272	0.03343720754
3273	0.03342921814
3274	0.03341987217
3275	0.03340750549
3276	0.03339748639
3277	0.03338733817
3278	0.03337255542
3279	0.03335963698
3280	0.03335008776
3281	0.03334302708
3282	0.03333754951
3283	0.03333351186
3284	0.03332842356
3285	0.03331835192
3286	0.03331777771
3287	0.03330931025
3288	0.03330611437
3289	0.03329669432
3290	0.03328288836
3291	0.03327270523
3292	0.03326183962
3293	0.03324840142
3294	0.03323737717
3295	0.03323290528
3296	0.03322734395
3297	0.03321794214
3298	0.0332035443
3299	0.03319670909
3300	0.03318572943
3301	0.03317884374
3302	0.03317263715
3303	0.0331675449
3304	0.03315771598
3305	0.03315581907
3306	0.03314394113
3307	0.03313408973
3308	0.03312828686
3309	0.03311706892
3310	0.03310380763
3311	0.03310013924
3312	0.03308988231
3313	0.03307828561
3314	0.03307028306
3315	0.03305840608
3316	0.03304632363
3317	0.03303595468
3318	0.03303263954
3319	0.03301962534
3320	0.03301133592
3321	0.03299214895
3322	0.03298261138
3323	0.03297635957
3324	0.03296675804
3325	0.03296206899
3326	0.03295387012
3327	0.0329429269
3328	0.03293231453
3329	0.03293143756
3330	0.03292009854
3331	0.03290603894
3332	0.0329041885
3333	0.03288994283
3334	0.03287968625
3335	0.03287000673
3336	0.03286172118
3337	0.03285519507
3338	0.03284327026
3339	0.03283498449
3340	0.03282293667
3341	0.03281648847
3342	0.03280991173
3343	0.03280407206
3344	0.03278764578
3345	0.03277085714
3346	0.03275923498
3347	0.03274774032
3348	0.0327383386
3349	0.0327254799
3350	0.03272333536
3351	0.03270839203
3352	0.03269711261
3353	0.0326927964
3354	0.03268653416
3355	0.03267451912
3356	0.03266779192
3357	0.03266345269
3358	0.03264606756
3359	0.03263025332
3360	0.03262035464
3361	0.03261010109
3362	0.032605917
3363	0.03258931626
3364	0.0325782618
3365	0.03257632163
3366	0.03257000288
3367	0.03255456414
3368	0.03254772916
3369	0.0325309734
3370	0.03253044202
3371	0.03252173611
3372	0.03251415019
3373	0.03251191562
3374	0.03250296264
3375	0.03248991406
3376	0.03247775118
3377	0.03246369752
3378	0.03245606891
3379	0.03245108568
3380	0.03243520315
3381	0.03242104709
3382	0.03240841034
3383	0.03240675227
3384	0.0323907816
3385	0.03237601061
3386	0.03237245676
3387	0.03235834974
3388	0.03234600676
3389	0.03233448897
3390	0.03231992635
3391	0.03231331338
3392	0.03230131547
3393	0.03228469716
3394	0.03227446032
3395	0.03226490782
3396	0.03226289679
3397	0.03225099401
3398	0.03224276839
3399	0.0322329491
3400	0.0322253468
3401	0.03221019099
3402	0.03220297336
3403	0.0321895059
3404	0.03217190076
3405	0.03216428788
3406	0.03216118734
3407	0.0321543147
3408	0.03215348733
3409	0.03215202448
3410	0.03215144595
3411	0.03213554666
3412	0.03212516769
3413	0.03211713081
3414	0.0321099257
3415	0.03209324784
3416	0.03207920363
3417	0.03206918745
3418	0.03205764127
3419	0.03204157548
3420	0.03203573519
3421	0.03202465342
3422	0.0320149776
3423	0.03200004074
3424	0.03199047053
3425	0.03198258565
3426	0.03197198175
3427	0.0319626387
3428	0.03195070234
3429	0.03193729127
3430	0.03192561803
3431	0.03191899329
3432	0.0319052461
3433	0.03189283449
3434	0.03187970855
3435	0.03186310765
3436	0.03185685031
3437	0.03185350592
3438	0.03184506797
3439	0.03184407876
3440	0.03183070559
3441	0.03182065825
3442	0.03180909954
3443	0.03180810359
3444	0.03179669465
3445	0.03179223395
3446	0.03177865351
3447	0.0317697841
3448	0.03175952724
3449	0.03175628968
3450	0.03174423934
3451	0.03173875667
3452	0.03173150831
3453	0.03171752963
3454	0.03170524915
3455	0.0316973642
3456	0.03169088108
3457	0.03168129403
3458	0.0316761327
3459	0.03166444703
3460	0.03165363615
3461	0.03164786322
3462	0.03164282289
3463	0.03163500399
3464	0.0316232554
3465	0.03161715855
3466	0.03161225069
3467	0.0316053364
3468	0.03159218459
3469	0.03157908746
3470	0.03157181957
3471	0.03155746529
3472	0.03154645842
3473	0.03153682854
3474	0.03152294344
3475	0.03151232855
3476	0.03150471544
3477	0.03150247802
3478	0.03149325978
3479	0.03148157757
3480	0.03146390523
3481	0.03145179344
3482	0.03144733541
3483	0.03143505545
3484	0.03142238897
3485	0.03141240704
3486	0.03140229145
3487	0.031398967
3488	0.03138878734
3489	0.03138271009
3490	0.03137752832
3491	0.03137259507
3492	0.03136827228
3493	0.03135593981
3494	0.0313462493
3495	0.03132918282
3496	0.03132608076
3497	0.03131964902
3498	0.03130904087
3499	0.0312991803
3500	0.03129611073
3501	0.03128157549
3502	0.03126948899
3503	0.03126070197
3504	0.03125123181
3505	0.03124646567
3506	0.03124412518
3507	0.03123581174
3508	0.03123336615
3509	0.03122534319
3510	0.03122206768
3511	0.03120958025
3512	0.03119663656
3513	0.03118767916
3514	0.03117706924
3515	0.0311671926
3516	0.03115239606
3517	0.03114886117
3518	0.03114625118
3519	0.0311387185
3520	0.03112598989
3521	0.03112021244
3522	0.0311118563
3523	0.03110620743
3524	0.03109307263
3525	0.03108511837
3526	0.03108283335
3527	0.03107807468
3528	0.03106779135
3529	0.0310655591
3530	0.03105589484
3531	0.03105067703
3532	0.03103899917
3533	0.03103362871
3534	0.03102639313
3535	0.03101340998
3536	0.03100502734
3537	0.03098826977
3538	0.0309731811
3539	0.03096469407
3540	0.03095315027
3541	0.03093443497
3542	0.03092280343
3543	0.03090978154
3544	0.03090497826
3545	0.03089361269
3546	0.03088201906
3547	0.03088072097
3548	0.03086888078
3549	0.03086034679
3550	0.0308507589
3551	0.03083784582
3552	0.03083504651
3553	0.03082804537
3554	0.03082066237
3555	0.03081776682
3556	0.03080975201
3557	0.03080214194
3558	0.03079001582
3559	0.03077853652
3560	0.03077281365
3561	0.03075891768
3562	0.03074480099
3563	0.03073473124
3564	0.03073295364
3565	0.03073215669
3566	0.03072512316
3567	0.03072227706
3568	0.03071391824
3569	0.03070357735
3570	0.03070016262
3571	0.03068991739
3572	0.03068501166
3573	0.03067417313
3574	0.03067308186
3575	0.03066749568
3576	0.03065698379
3577	0.03064985698
3578	0.0306416615
3579	0.03062632419
3580	0.03061381342
3581	0.0306126597
3582	0.03060593816
3583	0.03060172352
3584	0.03058880783
3585	0.03057821211
3586	0.0305701697
3587	0.03056903699
3588	0.03056314595
3589	0.03055768504
3590	0.03054873934
3591	0.03054808189
3592	0.03053367595
3593	0.03051635984
3594	0.03051040165
3595	0.03050984755
3596	0.0305014985
3597	0.03048999827
3598	0.03047893753
3599	0.0304706283
3600	0.03046521116
3601	0.03045311298
3602	0.03044481972
3603	0.03043098183
3604	0.03042648674
3605	0.03041429549
3606	0.03040944944
3607	0.03039932217
3608	0.03039301731
3609	0.03037888615
3610	0.03037596295
3611	0.0303660492
3612	0.03035613394
3613	0.03034951794
3614	0.0303398544
3615	0.03033302622
3616	0.03032236149
3617	0.03031917111
3618	0.030314
3619	0.03030969254
3620	0.03030324131
3621	0.0303025305
3622	0.03029306834
3623	0.03028332335
3624	0.03027941088
3625	0.03027314923
3626	0.0302648476
3627	0.0302562871
3628	0.03025083498
3629	0.03024144156
3630	0.03023030787
3631	0.03021463478
3632	0.03020747294
3633	0.03020541729
3634	0.03020108172
3635	0.03019151683
3636	0.03018343501
3637	0.03017170727
3638	0.03016366983
3639	0.03015003495
3640	0.03014610436
3641	0.03013974495
3642	0.03013276995
3643	0.03012753443
3644	0.03012346437
3645	0.03010887748
3646	0.03010676749
3647	0.03010124783
3648	0.030098446
3649	0.03009387737
3650	0.0300780404
3651	0.03007036824
3652	0.03005460985
3653	0.0300499224
3654	0.03003993543
3655	0.03003099566
3656	0.03002844919
3657	0.03002558405
3658	0.03002110097
3659	0.0300082212
3660	0.03000040155
3661	0.02998939795
3662	0.02997688456
3663	0.0299658321
3664	0.02995706702
3665	0.02994115919
3666	0.02993044828
3667	0.02992035541
3668	0.02990837436
3669	0.02989786725
3670	0.02989115943
3671	0.02987755655
3672	0.02987484794
3673	0.0298671238
3674	0.02985667886
3675	0.02984816168
3676	0.0298307122
3677	0.02981838533
3678	0.02981331681
3679	0.02980668665
3680	0.02979460084
3681	0.02978792032
3682	0.02978667699
3683	0.02978367713
3684	0.02978202625
3685	0.02977535172
3686	0.02976976201
3687	0.0297641182
3688	0.02975424842
3689	0.02974729582
3690	0.02973838064
3691	0.02973427822
3692	0.02973172764
3693	0.0297223551
3694	0.0297127107
3695	0.02971077148
3696	0.02969904526
3697	0.02969156109
3698	0.02967891172
3699	0.02967640915
3700	0.02966857757
3701	0.02966093022
3702	0.02965244272
3703	0.02965127386
3704	0.0296431284
3705	0.02963522693
3706	0.02962500588
3707	0.02961559347
3708	0.02960952667
3709	0.02960018709
3710	0.0295907505
3711	0.02957956418
3712	0.02957051287
3713	0.02956433886
3714	0.02955332558
3715	0.02955138696
3716	0.02955042504
3717	0.02953921389
3718	0.02953135073
3719	0.02952233843
3720	0.02951480616
3721	0.02950233717
3722	0.02949935298
3723	0.02948858564
3724	0.0294775557
3725	0.02946667338
3726	0.02945695236
3727	0.02944998733
3728	0.02944356597
3729	0.029430469
3730	0.02942130768
3731	0.02941381392
3732	0.02940695707
3733	0.0294009138
3734	0.02939632076
3735	0.02938179023
3736	0.02937139486
3737	0.02936238518
3738	0.02935224807
3739	0.0293414335
3740	0.0293289404
3741	0.02932505362
3742	0.02932301138
3743	0.02931401423
3744	0.02930555355
3745	0.02929647719
3746	0.02929024699
3747	0.02927863048
3748	0.02927019999
3749	0.02926601362
3750	0.029260197
3751	0.02925028717
3752	0.02924419432
3753	0.02923638588
3754	0.02923474311
3755	0.02922182448
3756	0.02920970533
3757	0.02920559496
3758	0.02919427024
3759	0.0291914698
3760	0.02918264131
3761	0.02916863723
3762	0.02916394061
3763	0.02916080737
3764	0.02915482121
3765	0.02915046321
3766	0.02913874598
3767	0.02913562366
3768	0.02913278915
3769	0.02911888984
3770	0.02910628726
3771	0.02910291377
3772	0.02909072719
3773	0.02907905159
3774	0.02906992732
3775	0.02905385198
3776	0.02904750077
3777	0.02903966948
3778	0.02903036207
3779	0.02902342328
3780	0.02901912416
3781	0.02901101939
3782	0.02899869386
3783	0.02899726001
3784	0.02898431624
3785	0.02897525764
3786	0.02896509982
3787	0.02895676945
3788	0.02894977638
3789	0.0289413646
3790	0.02893204365
3791	0.02892906207
3792	0.02892552175
3793	0.02891778069
3794	0.02890485645
3795	0.02890304661
3796	0.02889101804
3797	0.02888034104
3798	0.0288719068
3799	0.02886075448
3800	0.02885078058
3801	0.02884250532
3802	0.02882973896
3803	0.02882915652
3804	0.02882109862
3805	0.02880924848
3806	0.02880076913
3807	0.02879292799
3808	0.02877884601
3809	0.02876970191
3810	0.02875896825
3811	0.02875335261
3812	0.02874629646
3813	0.02873780459
3814	0.02872874898
3815	0.02871934283
3816	0.028709466
3817	0.02870079062
3818	0.02869903637
3819	0.0286858458
3820	0.02867426262
3821	0.02867054961
3822	0.02866341663
3823	0.02865561015
3824	0.02864262893
3825	0.02863303542
3826	0.02862477859
3827	0.02861226294
3828	0.02860038579
3829	0.0285855173
3830	0.02857627501
3831	0.02857043305
3832	0.02856269038
3833	0.02855634364
3834	0.02855021325
3835	0.0285430626
3836	0.02853121276
3837	0.02852413447
3838	0.02851837034
3839	0.02851563996
3840	0.02851367194
3841	0.02850327065
3842	0.02848833009
3843	0.02848661867
3844	0.0284766734
3845	0.02846665935
3846	0.02845667536
3847	0.02845430205
3848	0.02844453523
3849	0.02843790112
3850	0.02843507179
3851	0.02842801661
3852	0.02841963129
3853	0.02841174314
3854	0.0283955141
3855	0.02838434724
3856	0.02837444953
3857	0.02836659822
3858	0.02834775828
3859	0.02833856173
3860	0.02832463008
3861	0.02831339354
3862	0.02830883709
3863	0.02829853302
3864	0.02829620085
3865	0.02828875908
3866	0.02827497874
3867	0.02826900969
3868	0.02825444404
3869	0.02824523555
3870	0.0282354441
3871	0.02822624694
3872	0.02821917399
3873	0.02820928587
3874	0.02820459755
3875	0.02820044614
3876	0.02819944355
3877	0.02818951828
3878	0.02817921384
3879	0.02817243036
3880	0.02815879284
3881	0.02815236081
3882	0.0281418254
3883	0.02813191017
3884	0.02812465698
3885	0.02811189698
3886	0.02810555174
3887	0.0280997268
3888	0.0280965037
3889	0.02809394662
3890	0.02808488728
3891	0.02807642356
3892	0.02806297483
3893	0.02806099997
3894	0.02805964448
3895	0.02805603193
3896	0.0280483664
3897	0.02803848974
3898	0.02803081347
3899	0.0280218097
3900	0.02801209285
3901	0.02800426562
3902	0.02799836984
3903	0.02799066085
3904	0.02797886303
3905	0.02797271874
3906	0.02797180519
3907	0.02797039376
3908	0.02796138788
3909	0.02794770058
3910	0.02794693338
3911	0.0279462395
3912	0.02793862603
3913	0.0279319328
3914	0.02793153659
3915	0.02791986079
3916	0.02790638872
3917	0.02789855301
3918	0.02788440585
3919	0.02787940988
3920	0.02786795938
3921	0.02786624834
3922	0.02785545586
3923	0.02784933739
3924	0.02784074685
3925	0.02783468081
3926	0.02782247785
3927	0.02781589272
3928	0.02780686003
3929	0.02779861476
3930	0.02779099175
3931	0.02778226958
3932	0.02776808163
3933	0.02775568101
3934	0.02774524656
3935	0.02774242431
3936	0.02773596071
3937	0.02772878124
3938	0.02771824447
3939	0.0277069724
3940	0.02769509517
3941	0.02769216411
3942	0.02767576901
3943	0.02767170333
3944	0.02765860476
3945	0.02765149168
3946	0.02764020557
3947	0.0276331746
3948	0.02762634429
3949	0.02761601307
3950	0.02760749322
3951	0.02760036608
3952	0.02759656144
3953	0.02759007937
3954	0.02757991976
3955	0.02756558187
3956	0.02754917888
3957	0.02754235414
3958	0.02753981068
3959	0.02753547777
3960	0.02753167356
3961	0.02751917052
3962	0.02750853499
3963	0.0275033126
3964	0.02749381179
3965	0.027488162
3966	0.02747645308
3967	0.02747028788
3968	0.02745860814
3969	0.02745044421
3970	0.02744352081
3971	0.0274368631
3972	0.02743622865
3973	0.02742302925
3974	0.02741453669
3975	0.02740784163
3976	0.02740260763
3977	0.02739606489
3978	0.02739260903
3979	0.02738700578
3980	0.02737399387
3981	0.02737005512
3982	0.02736294776
3983	0.02735511704
3984	0.02734850575
3985	0.02734571967
3986	0.02734509669
3987	0.02733240739
3988	0.02732641882
3989	0.02732169072
3990	0.02730761894
3991	0.02730077835
3992	0.02729377536
3993	0.02728560766
3994	0.02728206755
3995	0.0272787562
3996	0.02727261467
3997	0.02726677303
3998	0.02725616688
3999	0.02725090598
